"schoolid","schoolname","cohort","lt_emp","bar_ftlt","bar_ftst","bar_ptlt","bar_ptst","bar_emp","jda_ftlt","jda_ftst","jda_ptlt","jda_ptst","jda_emp","prof_ftlt","prof_ftst","prof_ptlt","prof_ptst","prof_emp","nprof_ftlt","nprof_ftst","nprof_ptlt","nprof_ptst","nprof_emp","undet_ftlt","undet_ftst","undet_ptlt","undet_ptst","undet_emp","gradsch_ft","emp_def","unemp_ns","unemp_seek","emp_stat_unk","total_grads","fundbar_ftlt","fundbar_ftst","fundbar_ptlt","fundbar_ptst","fundbar_emp","lawfund_lt","lawfund_st","fundjda_ftlt","fundjda_ftst","fundjda_ptlt","fundjda_ptst","fundjda_emp","fundprof_ftlt","fundprof_ftst","fundprof_ptlt","fundprof_ptst","fundprof_emp","fundnprof_ftlt","fundnprof_ftst","fundnprof_ptlt","fundnprof_ptst","fundnprof_emp","funded_ftlt","funded_ftst","funded_ptlt","funded_ptst","funded_emp","solo_ftlt","solo_ftst","solo_ptlt","solo_ptst","solo_emp","solo_lt","solo_st","sz_1_10_ftlt","sz_1_10_ftst","sz_1_10_ptlt","sz_1_10_ptst","sz_1_10_emp","sz_2_10_lt","sz_2_10_st","sz_11_25_ftlt","sz_11_25_ftst","sz_11_25_ptlt","sz_11_25_ptst","sz_11_25_emp","sz_11_25_lt","sz_11_25_st","sz_26_50_ftlt","sz_26_50_ftst","sz_26_50_ptlt","sz_26_50_ptst","sz_26_50_emp","sz_26_50_lt","sz_26_50_st","sz_51_100_ftlt","sz_51_100_ftst","sz_51_100_ptlt","sz_51_100_ptst","sz_51_100_emp","sz_51_100_lt","sz_51_100_st","sz_101_250_ftlt","sz_101_250_ftst","sz_101_250_ptlt","sz_101_250_ptst","sz_101_250_emp","sz_101_250_lt","sz_101_250_st","sz_251_500_ftlt","sz_251_500_ftst","sz_251_500_ptlt","sz_251_500_ptst","sz_251_500_emp","sz_251_500_lt","sz_251_500_st","sz_501up_ftlt","sz_501up_ftst","sz_501up_ptlt","sz_501up_ptst","sz_501up_emp","sz_501up_lt","sz_501up_st","sz_unk_ftlt","sz_unk_ftst","sz_unk_ptlt","sz_unk_ptst","sz_unk_emp","sz_unk_lt","sz_unk_st","bsind_ftlt","bsind_ftst","bsind_ptlt","bsind_ptst","bsind_emp","bsind_lt","bsind_st","gov_ftlt","gov_ftst","gov_ptlt","gov_ptst","gov_emp","gov_lt","gov_st","pub_ftlt","pub_ftst","pub_ptlt","pub_ptst","pub_emp","pub_lt","pub_st","fedclk_ftlt","fedclk_ftst","fedclk_ptlt","fedclk_ptst","fedclk_emp","fedclk_lt","fedclk_st","locclk_ftlt","locclk_ftst","locclk_ptlt","locclk_ptst","locclk_emp","locclk_lt","locclk_st","othclk_ftlt","othclk_ftst","othclk_ptlt","othclk_ptst","othclk_emp","acad_ftlt","acad_ftst","acad_ptlt","acad_ptst","acad_emp","acad_lt","acad_st","unk_ftlt","unk_ftst","unk_ptlt","unk_ptst","unk_emp","total_ftlt","total_ftst","total_ptlt","total_ptst","total_emp_type","total_lt","total_st","state_emp1","state_emp1_num","state_emp2","state_emp2_num","state_emp3","state_emp3_num","foreign_emp_num"
"00377800","Gonzaga University","2019","","73","2","4","1","80","5","0","0","0","5","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","2","4","3","10","2","107","0","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","","","26","0","3","0","29","","","6","0","0","0","6","","","6","0","0","0","6","","","1","0","0","0","1","","","1","0","0","0","1","","","0","0","0","0","0","","","1","0","0","1","2","","","0","0","0","0","0","","","7","0","0","0","7","","","15","1","0","0","16","","","6","0","1","0","7","","","1","0","0","0","1","","","8","1","0","0","9","","","0","0","0","0","0","0","0","0","0","0","","","0","0","0","0","0","79","2","4","1","86","","","WA","56","ID","5","OR","5","0"
"00379001","Seattle University","2019","","114","4","1","1","120","13","5","2","2","22","4","0","2","4","10","0","1","1","0","2","0","0","0","0","0","2","1","4","14","7","182","0","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","2","","","31","0","2","3","36","","","15","0","1","0","16","","","6","0","0","0","6","","","3","0","0","0","3","","","4","0","0","0","4","","","0","0","0","0","0","","","10","0","0","0","10","","","0","0","0","0","0","","","14","3","2","3","22","","","15","2","1","0","18","","","16","5","0","0","21","","","0","0","0","0","0","","","14","0","0","0","14","","","0","0","0","0","0","1","0","0","1","2","","","0","0","0","0","0","131","10","6","7","154","","","WA","128","CA","6","AK","5","1"
"00379800","University of Washington","2019","","121","1","1","0","123","13","2","3","0","18","0","0","1","0","1","0","0","2","0","2","0","0","0","0","0","2","2","2","6","1","157","0","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","","","25","0","3","0","28","","","9","0","0","0","9","","","4","0","0","0","4","","","2","0","0","0","2","","","3","0","0","0","3","","","7","0","0","0","7","","","20","0","0","0","20","","","0","0","0","0","0","","","10","1","4","0","15","","","19","1","0","0","20","","","16","0","0","0","16","","","5","0","0","0","5","","","12","1","0","0","13","","","0","0","0","0","0","1","0","0","0","1","","","0","0","0","0","0","134","3","7","0","144","","","WA","113","CA","10","DC","4","1"
"00382700","West Virginia University","2019","","67","0","0","1","68","8","0","0","0","8","3","0","0","3","6","0","2","0","3","5","0","0","0","0","0","3","0","2","4","3","102","2","0","0","0","2","","","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","2","1","0","0","3","0","0","0","0","0","","","11","0","0","2","13","","","3","0","0","0","3","","","5","0","0","0","5","","","1","0","0","0","1","","","5","0","0","0","5","","","5","0","0","0","5","","","2","0","0","0","2","","","0","0","0","0","0","","","10","0","0","3","13","","","6","0","0","0","6","","","12","0","0","0","12","","","7","0","0","0","7","","","10","0","0","0","10","","","1","0","0","0","1","2","1","0","0","3","","","0","0","0","0","0","80","1","0","5","86","","","WV","64","PA","5","VA","3","1"
"00386300","Marquette University","2019","","136","5","0","0","141","11","3","0","2","16","6","0","0","0","6","0","0","0","0","0","0","0","0","0","0","1","1","0","12","4","181","0","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","","","35","1","0","1","37","","","14","0","0","0","14","","","8","0","0","0","8","","","6","0","0","0","6","","","12","0","0","0","12","","","6","0","0","0","6","","","4","1","0","0","5","","","0","0","0","0","0","","","17","2","0","1","20","","","20","2","0","0","22","","","19","0","0","0","19","","","1","0","0","0","1","","","6","1","0","0","7","","","0","0","0","0","0","4","1","0","0","5","","","0","0","0","0","0","153","8","0","2","163","","","WI","134","IL","8","CA","2","0"
"00389500","University of Wisconsin","2019","","133","2","0","0","135","12","0","0","0","12","2","0","0","0","2","0","0","0","0","0","0","0","0","0","0","3","0","0","3","0","155","0","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","","","26","0","0","0","26","","","7","0","0","0","7","","","6","0","0","0","6","","","1","0","0","0","1","","","9","0","0","0","9","","","5","0","0","0","5","","","17","0","0","0","17","","","0","0","0","0","0","","","14","0","0","0","14","","","26","1","0","0","27","","","22","0","0","0","22","","","4","0","0","0","4","","","7","0","0","0","7","","","0","0","0","0","0","2","1","0","0","3","","","0","0","0","0","0","147","2","0","0","149","","","WI","106","IL","10","MN","6","2"
"00393200","University of Wyoming","2019","","52","0","2","0","54","6","0","2","0","8","0","0","0","0","0","0","0","2","0","2","0","0","0","0","0","1","0","2","3","0","70","0","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","14","0","2","0","16","","","4","0","0","0","4","","","1","0","0","0","1","","","0","0","0","0","0","","","1","0","0","0","1","","","0","0","0","0","0","","","0","0","0","0","0","","","1","0","0","0","1","","","8","0","2","0","10","","","10","0","0","0","10","","","5","0","0","0","5","","","4","0","0","0","4","","","10","0","0","0","10","","","0","0","0","0","0","0","0","1","0","1","","","0","0","1","0","1","58","0","6","0","64","","","WY","34","CO","15","AK","3","0"
"00393600","Pontifical Catholic University of P.R.","2019","","3","10","0","2","15","0","12","2","4","18","4","12","0","3","19","2","2","1","3","8","0","0","0","0","0","1","0","6","44","30","142","0","1","0","0","1","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","2","0","0","2","","","2","8","2","5","17","","","0","0","0","0","0","","","0","0","0","0","0","","","0","0","0","0","0","","","0","0","0","0","0","","","0","0","0","0","0","","","0","0","0","0","0","","","0","0","0","0","0","","","4","16","1","5","26","","","2","4","0","1","7","","","0","1","0","1","2","","","0","0","0","0","0","","","1","1","0","0","2","","","0","0","0","0","0","0","5","0","0","5","","","0","0","0","0","0","9","37","3","12","61","","","PR","57","TX","2","WI","1","0"
"00393801","Inter American University of Puerto Rico","2019","","18","2","2","0","22","44","2","5","1","52","28","1","5","0","34","2","0","1","0","3","0","0","0","1","1","3","0","0","48","19","182","0","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","","","21","0","5","0","26","","","4","1","0","0","5","","","2","0","0","0","2","","","2","0","0","0","2","","","1","0","0","0","1","","","0","0","0","0","0","","","0","0","0","0","0","","","0","0","0","0","0","","","24","0","3","0","27","","","29","3","2","1","35","","","1","0","1","0","2","","","0","0","0","0","0","","","2","1","0","0","3","","","0","0","0","0","0","2","0","2","0","4","","","3","0","0","1","4","92","5","13","2","112","","","PR","100","FL","2","TX","2","0"
"00394200","University of Puerto Rico","2019","","42","0","2","1","45","37","2","3","2","44","17","0","3","1","21","4","0","1","2","7","0","0","0","0","0","2","5","4","34","4","168","0","0","0","0","0","","","0","0","0","0","0","1","0","1","0","2","0","0","0","0","0","1","0","1","0","2","0","0","0","0","0","","","14","0","2","3","19","","","3","0","0","0","3","","","4","0","0","0","4","","","3","0","0","0","3","","","7","0","0","0","7","","","0","0","0","0","0","","","2","0","0","0","2","","","0","0","0","0","0","","","32","2","6","2","42","","","15","0","0","0","15","","","5","0","2","1","8","","","1","0","0","0","1","","","13","0","0","0","13","","","0","0","0","0","0","2","0","0","0","2","","","0","0","0","0","0","101","2","10","6","119","","","PR","109","DC","2","NY","1","4"
"00394700","University of California-Hastings","2019","","209","5","2","2","218","25","8","1","3","37","3","1","0","0","4","0","0","1","1","2","0","0","0","0","0","6","2","4","17","5","309","10","2","0","0","12","","","2","0","0","0","2","0","0","0","0","0","0","0","0","0","0","12","2","0","0","14","0","0","0","0","0","","","35","2","1","4","42","","","15","0","0","0","15","","","12","0","1","0","13","","","10","0","0","0","10","","","11","1","0","0","12","","","6","0","0","0","6","","","44","0","0","0","44","","","3","0","0","1","4","","","30","3","1","1","35","","","26","3","0","0","29","","","38","4","1","0","43","","","7","1","0","0","8","","","8","2","0","0","10","","","0","0","0","0","0","4","0","0","0","4","","","0","0","0","0","0","249","16","4","6","275","","","CA","228","NY","5","CO","3","5"
"00396900","University of Minnesota","2019","","138","2","0","0","140","8","0","1","0","9","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","158","3","1","0","0","4","","","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","3","2","0","0","5","0","0","0","0","0","","","16","0","0","0","16","","","11","0","0","0","11","","","1","0","0","0","1","","","4","0","0","0","4","","","7","0","0","0","7","","","10","0","0","0","10","","","20","0","0","0","20","","","0","0","0","0","0","","","18","1","0","0","19","","","7","0","2","0","9","","","12","1","0","0","13","","","10","0","0","0","10","","","32","2","0","0","34","","","0","0","0","0","0","1","0","0","0","1","","","0","0","0","0","0","149","4","2","0","155","","","MN","107","IL","7","DC","6","6"
"00497700","South Texas College of Law","2019","","173","3","3","0","179","17","5","1","1","24","6","1","0","2","9","0","0","0","0","0","0","0","0","2","2","6","5","2","34","0","262","1","0","0","0","1","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","4","0","0","0","4","","","65","3","2","1","71","","","25","1","1","0","27","","","14","0","0","0","14","","","9","1","0","0","10","","","5","0","0","0","5","","","4","0","0","0","4","","","7","1","0","0","8","","","0","0","0","0","0","","","25","3","0","2","30","","","31","0","1","0","32","","","4","0","0","0","4","","","3","0","0","0","3","","","0","0","0","0","0","","","0","0","0","0","0","1","0","0","1","2","","","0","0","0","1","1","197","9","4","5","215","","","TX","209","CO","1","DC","1","0"
"00891600","New England Law | Boston","2019","","75","1","0","0","76","21","1","1","3","26","7","3","2","2","14","2","0","1","0","3","0","0","0","0","0","8","1","4","10","4","146","0","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","","","30","0","1","3","34","","","7","0","0","0","7","","","4","0","0","0","4","","","3","0","0","0","3","","","1","0","0","0","1","","","2","0","0","0","2","","","1","0","0","0","1","","","0","0","0","0","0","","","17","4","3","1","25","","","26","0","0","0","26","","","5","1","0","1","7","","","1","0","0","0","1","","","6","0","0","0","6","","","0","0","0","0","0","1","0","0","0","1","","","0","0","0","0","0","105","5","4","5","119","","","MA","85","TX","7","NY","6","0"
"00927500","Northern Kentucky University","2019","","70","0","1","1","72","18","1","0","2","21","4","0","0","0","4","1","0","2","0","3","0","0","0","0","0","0","3","2","5","6","116","0","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","","","32","0","0","0","32","","","3","0","0","0","3","","","0","0","0","0","0","","","0","0","0","0","0","","","1","0","0","0","1","","","0","0","0","0","0","","","4","0","0","0","4","","","0","0","0","0","0","","","20","1","2","1","24","","","9","0","0","0","9","","","14","0","0","1","15","","","3","0","0","0","3","","","6","0","0","1","7","","","0","0","0","0","0","1","0","0","0","1","","","0","0","0","0","0","93","1","3","3","100","","","KY","43","OH","39","IN","5","0"
"00963500","Florida International University","2019","","119","0","0","1","120","8","1","1","0","10","4","0","0","0","4","0","0","0","0","0","0","0","0","0","0","2","1","0","6","0","143","0","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","4","","","39","0","1","1","41","","","15","0","0","0","15","","","4","0","0","0","4","","","3","0","0","0","3","","","7","0","0","0","7","","","4","0","0","0","4","","","7","0","0","0","7","","","0","0","0","0","0","","","6","0","0","0","6","","","33","0","0","0","33","","","3","1","0","0","4","","","0","0","0","0","0","","","4","0","0","0","4","","","0","0","0","0","0","2","0","0","0","2","","","0","0","0","0","0","131","1","1","1","134","","","FL","108","DC","2","GA","2","0"
"01014205","Touro College","2019","","85","0","4","0","89","3","1","0","1","5","4","0","3","0","7","1","0","1","0","2","0","0","0","0","0","1","1","0","6","2","113","0","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","2","","","34","1","2","0","37","","","9","0","0","0","9","","","7","0","0","0","7","","","2","0","0","0","2","","","2","0","1","0","3","","","1","0","0","0","1","","","1","0","0","0","1","","","1","0","0","0","1","","","6","0","3","0","9","","","18","0","0","0","18","","","7","0","0","1","8","","","0","0","0","0","0","","","4","0","0","0","4","","","0","0","0","0","0","0","0","1","0","1","","","0","0","0","0","0","93","1","8","1","103","","","NY","95","NJ","6","VA","1","0"
"01014913","Pepperdine University","2019","","135","1","0","1","137","14","1","1","2","18","0","1","0","0","1","0","0","1","0","1","0","0","0","0","0","2","0","1","13","0","178","0","0","0","0","0","","","0","0","0","5","5","0","0","0","0","0","0","0","0","0","0","0","0","0","5","5","1","0","0","0","1","","","27","0","0","1","28","","","23","0","1","0","24","","","16","0","0","0","16","","","4","0","0","0","4","","","9","0","0","0","9","","","4","0","0","0","4","","","16","0","0","0","16","","","1","0","0","1","2","","","17","1","1","0","19","","","10","1","0","0","11","","","8","0","0","0","8","","","3","0","0","0","3","","","8","0","0","0","8","","","0","0","0","0","0","2","0","0","6","8","","","0","1","0","0","1","149","3","2","8","162","","","CA","138","DC","4","TX","4","0"
"01039501","University of San Diego","2019","","124","3","3","0","130","13","2","2","1","18","3","1","1","0","5","1","0","1","0","2","0","0","0","0","0","3","2","1","22","0","183","0","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","36","0","3","0","39","","","15","0","0","0","15","","","12","0","0","0","12","","","6","0","0","0","6","","","7","1","1","0","9","","","5","0","0","0","5","","","22","0","0","0","22","","","0","0","0","0","0","","","16","4","3","1","24","","","10","0","0","0","10","","","9","0","0","0","9","","","2","1","0","0","3","","","1","0","0","0","1","","","0","0","0","0","0","0","0","0","0","0","","","0","0","0","0","0","141","6","7","1","155","","","CA","137","AL","2","CO","2","1"
"01164901","Loyola Marymount University-Los Angeles","2019","","216","1","1","2","220","41","4","1","2","48","4","0","2","0","6","0","0","2","0","2","0","0","0","0","0","3","1","0","36","0","321","5","0","0","0","5","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","5","6","0","0","0","6","","","65","0","1","3","69","","","29","0","0","0","29","","","13","0","0","0","13","","","14","0","0","0","14","","","13","0","0","0","13","","","5","0","0","0","5","","","37","0","0","0","37","","","0","0","0","1","1","","","37","1","3","0","41","","","22","3","2","0","27","","","14","0","0","0","14","","","8","1","0","0","9","","","1","0","0","0","1","","","0","0","0","0","0","2","0","0","0","2","","","0","0","0","0","0","266","5","6","4","281","","","CA","272","NY","2","TX","2","0"
"01193400","Vermont Law School","2019","","63","0","4","1","68","15","1","2","0","18","2","0","0","0","2","2","1","1","0","4","0","0","0","0","0","3","3","1","19","0","118","0","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","7","0","4","1","12","","","5","0","0","0","5","","","1","0","0","0","1","","","3","0","0","0","3","","","1","0","0","0","1","","","1","0","0","0","1","","","0","0","0","0","0","","","0","0","0","0","0","","","7","2","2","0","11","","","21","0","1","0","22","","","8","0","0","0","8","","","0","0","0","0","0","","","27","0","0","0","27","","","0","0","0","0","0","1","0","0","0","1","","","0","0","0","0","0","82","2","7","1","92","","","VT","19","NY","10","NJ","9","1"
"01262700","Western Michigan University","2019","","95","3","3","0","101","45","2","8","4","59","25","2","9","2","38","6","0","2","0","8","0","0","0","0","0","2","3","2","63","7","283","0","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","6","","","53","2","8","2","65","","","9","0","1","0","10","","","5","0","0","0","5","","","0","0","0","0","0","","","2","0","0","0","2","","","2","0","0","0","2","","","3","0","0","0","3","","","0","0","0","0","0","","","40","3","10","3","56","","","28","1","1","1","31","","","13","0","0","0","13","","","0","0","0","0","0","","","5","1","1","0","7","","","0","0","0","0","0","5","0","1","0","6","","","0","0","0","0","0","171","7","22","6","206","","","MI","106","FL","55","GA","5","8"
"01310300","California Western School of Law","2019","","95","2","4","1","102","36","3","11","2","52","1","1","0","0","2","4","0","1","0","5","0","0","0","0","0","2","2","10","25","12","212","0","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0","3","","","48","0","11","2","61","","","12","1","1","1","15","","","6","0","0","0","6","","","6","0","0","0","6","","","3","0","0","0","3","","","2","0","0","0","2","","","3","0","0","0","3","","","0","0","0","0","0","","","15","0","3","0","18","","","17","1","0","0","18","","","14","2","0","0","16","","","6","0","0","0","6","","","1","1","0","0","2","","","0","0","0","0","0","1","1","0","0","2","","","0","0","0","0","0","136","6","16","3","161","","","CA","141","AZ","4","NV","4","0"
"02053000","Liberty University","2019","","41","1","0","1","43","2","1","0","1","4","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","1","2","0","51","0","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","19","1","0","0","20","","","1","0","0","0","1","","","1","0","0","0","1","","","1","0","0","0","1","","","0","0","0","0","0","","","0","0","0","0","0","","","0","0","0","0","0","","","0","0","0","0","0","","","4","0","0","1","5","","","10","1","0","1","12","","","5","0","0","0","5","","","0","0","0","0","0","","","3","0","0","0","3","","","0","0","0","0","0","0","0","0","0","0","","","0","0","0","0","0","44","2","0","2","48","","","VA","18","NC","7","FL","4","0"
"02179937","Western State College of Law","2019","","41","0","2","0","43","20","2","1","1","24","8","0","1","0","9","0","0","0","0","0","0","0","0","1","1","1","2","1","18","7","106","0","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","","","25","1","1","0","27","","","6","0","0","0","6","","","2","0","0","0","2","","","5","0","0","0","5","","","0","0","0","0","0","","","0","0","0","0","0","","","1","0","0","0","1","","","6","0","1","1","8","","","11","0","2","0","13","","","7","0","0","0","7","","","4","1","0","1","6","","","0","0","0","0","0","","","0","0","0","0","0","","","0","0","0","0","0","1","0","0","0","1","","","0","0","0","0","0","69","2","4","2","77","","","CA","71","MI","1","PA","1","0"
"03091300","Regent University","2019","","52","0","0","0","52","5","0","1","0","6","3","0","0","0","3","1","0","0","0","1","0","0","0","0","0","0","0","1","2","2","69","0","1","0","0","1","","","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","2","0","0","2","0","0","0","0","0","","","19","0","0","0","19","","","4","0","0","0","4","","","2","0","0","0","2","","","1","0","0","0","1","","","0","0","0","0","0","","","0","0","0","0","0","","","0","0","0","0","0","","","0","0","0","0","0","","","3","0","1","0","4","","","10","1","0","0","11","","","5","1","0","0","6","","","2","0","0","0","2","","","15","0","0","0","15","","","0","0","0","0","0","0","0","0","0","0","","","0","0","0","0","0","61","2","1","0","64","","","VA","39","AK","3","PA","3","2"
"03173300","Atlanta's John Marshall Law School","2019","","64","2","2","0","68","9","0","1","0","10","10","0","0","1","11","1","0","0","1","2","0","0","0","0","1","2","1","3","24","21","143","0","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","2","","","35","0","2","0","37","","","7","0","0","0","7","","","1","0","0","0","1","","","2","0","0","0","2","","","2","0","0","0","2","","","0","0","0","0","0","","","1","0","0","0","1","","","0","0","0","0","0","","","14","1","0","1","16","","","14","1","0","0","15","","","5","0","0","1","6","","","0","0","0","0","0","","","0","0","0","0","0","","","0","0","0","0","0","1","0","0","0","1","","","0","0","1","0","1","84","2","3","2","91","","","GA","80","CT","1","FL","1","1"
"03191300","City University of New York","2019","","126","0","2","1","129","9","0","0","1","10","8","0","0","2","10","0","0","0","0","0","0","0","0","0","0","0","1","3","13","2","168","0","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","17","0","1","1","19","","","1","0","0","0","1","","","0","0","0","0","0","","","1","0","0","0","1","","","0","0","0","0","0","","","0","0","0","0","0","","","1","0","0","0","1","","","1","0","0","0","1","","","12","0","1","3","16","","","39","0","0","0","40","","","59","0","0","0","59","","","1","0","0","0","1","","","7","0","0","0","7","","","0","0","0","0","0","4","0","0","0","4","","","0","0","0","0","0","143","0","2","4","150","","","NY","126","NJ","7","DC","5","0"
"03374300","Florida Coastal School of Law","2019","","37","1","1","0","39","6","4","0","1","11","3","0","0","0","3","0","0","0","0","0","0","0","0","0","0","2","0","1","8","2","66","0","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","","","8","2","1","1","12","","","8","1","0","0","9","","","3","0","0","0","3","","","0","0","0","0","0","","","4","1","0","0","5","","","0","0","0","0","0","","","4","0","0","0","4","","","0","0","0","0","0","","","5","0","0","0","5","","","8","1","0","0","9","","","4","0","0","0","4","","","0","0","0","0","0","","","1","0","0","0","1","","","0","0","0","0","0","0","0","0","0","0","","","0","0","0","0","0","46","5","1","1","53","","","FL","39","GA","4","CA","2","0"
"03559300","Appalachian School of Law","2019","","13","0","0","0","13","3","1","0","0","4","0","0","0","0","0","1","0","1","0","2","0","0","0","0","0","0","0","4","8","0","31","0","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","","","6","0","0","0","6","","","1","0","0","0","1","","","0","0","0","0","0","","","0","1","0","0","1","","","0","0","0","0","0","","","0","0","0","0","0","","","0","0","0","0","0","","","0","0","0","0","0","","","2","0","1","0","3","","","2","0","0","0","2","","","2","0","0","0","2","","","0","0","0","0","0","","","3","0","0","0","3","","","0","0","0","0","0","0","0","0","0","0","","","0","0","0","0","0","17","1","1","0","19","","","VA","8","WV","4","KY","3","0"
"03691400","Ave Maria School of Law","2019","","26","0","3","1","30","5","0","7","5","17","0","0","1","0","1","0","0","1","3","4","0","0","0","0","0","1","0","4","7","2","66","0","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0","3","","","13","0","4","3","20","","","2","0","0","0","2","","","1","0","0","0","1","","","1","0","0","0","1","","","4","0","1","0","5","","","1","0","0","0","1","","","0","0","0","0","0","","","0","0","0","1","1","","","1","0","4","4","9","","","5","0","1","0","6","","","0","0","0","0","0","","","0","0","0","0","0","","","1","0","1","1","3","","","0","0","0","0","0","0","0","0","0","0","","","0","0","0","0","0","31","0","12","9","52","","","FL","41","NY","4","TX","2","1"
"04096300","Charleston School of Law","2019","","96","1","2","2","101","17","3","0","4","24","5","1","2","1","9","2","2","4","3","11","0","0","0","0","0","14","2","3","31","8","203","0","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","2","","","30","1","2","3","36","","","14","0","0","0","14","","","3","0","0","0","3","","","3","0","0","0","3","","","6","0","0","2","8","","","0","0","0","0","0","","","0","0","0","0","0","","","12","0","0","1","13","","","13","5","5","4","27","","","14","1","1","0","16","","","3","0","0","0","3","","","0","0","0","0","0","","","17","0","0","0","17","","","0","0","0","0","0","3","0","0","0","3","","","0","0","0","0","0","120","7","8","10","145","","","SC","97","NC","13","GA","6","0"
"04242101","UNT Dallas College Of Law","2019","","56","2","3","1","62","11","0","0","0","11","12","0","1","2","15","1","1","1","0","3","0","0","0","0","0","0","5","3","9","5","113","0","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","5","","","20","0","3","0","23","","","7","1","0","0","8","","","5","0","0","0","5","","","2","0","0","0","2","","","0","0","0","0","0","","","0","1","0","0","1","","","1","0","0","0","1","","","0","0","0","0","0","","","21","1","2","2","26","","","13","0","0","0","13","","","1","0","0","0","1","","","1","0","0","0","1","","","1","0","0","0","1","","","0","0","0","0","0","3","0","0","1","4","","","0","0","0","0","0","80","3","5","3","91","","","TX","82","MO","1","OR","1","0"
